code,name,family,file,size,register_dimensions,notes
VE2R,attraction/s (two lines of text)arrow facing left,Tourist Signs,ATTRACTION_S_TWO_LINES_OF_TEXT_ARROW_FACING_LEFT_VE2R.svg,1799x600 mm,a 1800 Rectangle sized to suit message b 600 r 80 c 25 d : Arrow type D 170 e : Arrow shaft 50 f 75 g 60 Type letters 120D,
VE2L,attraction/s (two lines of text)arrow facing left,Tourist Signs,ATTRACTION_S_TWO_LINES_OF_TEXT_ARROW_FACING_LEFT_VE2L.svg,1799x600 mm,a 1800 Rectangle sized to suit message b 600 r 80 c 25 d : Arrow type D 170 e : Arrow shaft 50 f 75 g 60 Type letters 120D,
VD1L,"chevron facing left, [distance] km, attraction (one line of text)",Tourist Signs,CHEVRON_FACING_LEFT_DISTANCE_KM_ATTRACTION_ONE_LINE_OF_TEXT_VD1L.svg,1900x450 mm,a 1900 Rectangle sized to suit message b 450 r 50 c 25 d 330 e 130 f 120 Type letters 120D Type 'km' Transport D Med x=80,
VD4L,"chevron facing left, [distance] km, attraction/s (four lines of text)",Tourist Signs,CHEVRON_FACING_LEFT_DISTANCE_KM_ATTRACTION_S_FOUR_LINES_OF_TEXT_VD4L.svg,2699x900 mm,a 2700 Rectangle sized to suit message b 900 r 100 c 25 d 680 e 265 f 120 g 60 h 90 Type letters 120D Type 'km' Transport D Med x=80,
VD3L,"chevron facing left, [distance] km, attraction/s (three lines of text)",Tourist Signs,CHEVRON_FACING_LEFT_DISTANCE_KM_ATTRACTION_S_THREE_LINES_OF_TEXT_VD3L.svg,2500x750 mm,a 2500 Rectangle sized to suit message b 750 r 90 c 25 d 520 e 205 f 120 g 60 h 90 Type letters 120D Type 'km' Transport D Med x=80,
VD2L,"chevron facing left, [distance] km, attraction/s (two lines of text)",Tourist Signs,CHEVRON_FACING_LEFT_DISTANCE_KM_ATTRACTION_S_TWO_LINES_OF_TEXT_VD2L.svg,1899x600 mm,a 1900 Rectangle sized to suit message b 600 r 80 c 25 d 440 e 170 f 120 g 60 h 90 Type letters 120D Type 'km' Transport D Med x=80,
VC1L,"chevron facing left, attraction (one line of text)",Tourist Signs,CHEVRON_FACING_LEFT_ATTRACTION_ONE_LINE_OF_TEXT_VC1L.svg,1900x450 mm,a 1900 Rectangle sized to suit message b 450 r 50 c 25 d 330 e 130 f 120 Type letters 120D,
VC4L,"chevron facing left, attraction/s (four lines of text)",Tourist Signs,CHEVRON_FACING_LEFT_ATTRACTION_S_FOUR_LINES_OF_TEXT_VC4L.svg,2299x900 mm,a 2300 Rectangle sized to suit message b 900 r 100 c 25 d 680 e 265 f 120 g 60 Type letters 120D,
VC3L,"chevron facing left, attraction/s (three lines of text)",Tourist Signs,CHEVRON_FACING_LEFT_ATTRACTION_S_THREE_LINES_OF_TEXT_VC3L.svg,2100x750 mm,a 2100 Rectangle sized to suit message b 750 r 90 c 25 d 520 e 205 f 120 g 60 Type letters 120D,
VC2L,"chevron facing left, attraction/s (two lines of text)",Tourist Signs,CHEVRON_FACING_LEFT_ATTRACTION_S_TWO_LINES_OF_TEXT_VC2L.svg,2099x600 mm,a 2100 Rectangle sized to suit message b 600 r 80 c 25 d 440 e 170 f 120 g 60 Type letters 120D,
GAM,"A11-4 Advanced Direction ‘Map’, Roundabout, multi lane",Guide Signs,A11_4_ADVANCED_DIRECTION_MAP_ROUNDABOUT_MULTI_LANE_GAM.svg,4075x2447 mm,a: 3900 Rectangle sized to suit message 5250 Rectangle sized to suit message b: 2250 Rectangle sized to suit message 2670 Rectangle sized to suit message r: 280 300 c: 40 40 d: Symbolic Map lines 120 160 e: Type Locality Letters: Series Mod E 120 Series Mod E 160 f: Shield height 280 x 280 320 x 320,6 stroked path(s) ignored
GAM,Advance direction 'map',Guide Signs,ADVANCE_DIRECTION_MAP_GAM.svg,1200x1600 mm,a 1200 Rectangle sized to suit message b 1600 Rectangle sized to suit message r 70 c 40 d : Shield 240 x 240 e : Symbolic Map lines 120 Type Locality Letters Series Mod E 120,1 stroked path(s) ignored
GAM,Advance direction 'map' T-Junction,Guide Signs,ADVANCE_DIRECTION_MAP_T_JUNCTION_GAM.svg,1200x1800 mm,a: 1200 b: 1800 r: 75 c: 30 d: Shield 240 x 240 e: Symbolic Map lines 120 Type Locality Letters Series Mod E 120,1 stroked path(s) ignored
GA3,Advance direction 'stack' more than 2 localities,Guide Signs,ADVANCE_DIRECTION_STACK_MORE_THAN_2_LOCALITIES_GA3.svg,1900x1200 mm,a 1900 Rectangle sized to suit message b 1200 Rectangle sized to suit message r 60 c 40 d 360 e 25 f : Arrow type D 260 wide g : Arrow shaft 70 h shield 230 i 60 Type Locality Series Mod E 120,
GA21,Advance direction 2 localities - both left,Guide Signs,ADVANCE_DIRECTION_2_LOCALITIES_BOTH_LEFT_GA21.svg,2216x719 mm,a 2200 Rectangle sized to suit message b 650 Rectangle sized to suit message r 60 c 40 d 80 e : Arrow type D 260 wide f : Arrow shaft 70 g 230 h 60 Type Locality Series Mod E 120,1 stroked path(s) ignored
GA21,Advance direction 2 localities - both left,Guide Signs,ADVANCE_DIRECTION_2_LOCALITIES_BOTH_LEFT_BLACK_GA21.svg,62x305 mm,a 2200 Rectangle sized to suit message b 650 Rectangle sized to suit message r 60 c 40 d 80 e : Arrow type D 260 wide f : Arrow shaft 70 g 230 h 60 Type Locality Series Mod E 120,
GA21,Advance direction 2 localities - both left,Guide Signs,ADVANCE_DIRECTION_2_LOCALITIES_BOTH_LEFT_BLACK_2_GA21.svg,62x236 mm,a 2200 Rectangle sized to suit message b 650 Rectangle sized to suit message r 60 c 40 d 80 e : Arrow type D 260 wide f : Arrow shaft 70 g 230 h 60 Type Locality Series Mod E 120,
GA23,Advance direction 2 localities - both right,Guide Signs,ADVANCE_DIRECTION_2_LOCALITIES_BOTH_RIGHT_GA23.svg,2216x822 mm,a 1900 Rectangle sized to suit message b 600 Rectangle sized to suit message r 60 c 40 d 80 e : Arrow type D 260 wide f : Arrow shaft 70 g 230 h 60 Type Locality Series Mod E 120,drawn width 2216 mm vs register 1900 mm — check; 1 stroked path(s) ignored
GA23,Advance direction 2 localities - both right,Guide Signs,ADVANCE_DIRECTION_2_LOCALITIES_BOTH_RIGHT_BLACK_GA23.svg,67x305 mm,a 1900 Rectangle sized to suit message b 600 Rectangle sized to suit message r 60 c 40 d 80 e : Arrow type D 260 wide f : Arrow shaft 70 g 230 h 60 Type Locality Series Mod E 120,
GA23,Advance direction 2 localities - both right,Guide Signs,ADVANCE_DIRECTION_2_LOCALITIES_BOTH_RIGHT_BLACK_2_GA23.svg,66x236 mm,a 1900 Rectangle sized to suit message b 600 Rectangle sized to suit message r 60 c 40 d 80 e : Arrow type D 260 wide f : Arrow shaft 70 g 230 h 60 Type Locality Series Mod E 120,
GA22,"Advance direction 2 localities - one left, one right",Guide Signs,ADVANCE_DIRECTION_2_LOCALITIES_ONE_LEFT_ONE_RIGHT_GA22.svg,1300x950 mm,a 1300 Rectangle sized to suit message b 950 Rectangle sized to suit message r 60 c 40 d 80 e : Arrow type D 260 wide f : Arrow shaft 70 g 230 h 60 Type Locality Series Mod E 120 Shield 23 x 23,
GAU,Advance direction cycle route,Guide Signs,ADVANCE_DIRECTION_CYCLE_ROUTE_GAU.svg,300x600 mm,"a 300 b 600 (Split into 3 panels - top 160, middle 200 and bottom 220mm high) r 20 c 10 d : Arrow type D 100 wide e : Arrow shaft (Top panel) 30 Cycle symbol (Middle panel) 270 x 175 Route name (Bottom panel) 40 Tpt Med",
GA11,Advance direction locality turn left,Guide Signs,ADVANCE_DIRECTION_LOCALITY_TURN_LEFT_GA11.svg,1500x500 mm,a 1500 Rectangle sized to suit message b 500 Rectangle sized to suit message r 60 c 40 d 50 Type Locality Series Mod E 120 Type TURN LEFT & NUMERALS 100D 'm' Transport D Med x=65,
GA12,Advance direction locality turn right,Guide Signs,ADVANCE_DIRECTION_LOCALITY_TURN_RIGHT_GA12.svg,1500x500 mm,a 1500 Rectangle sized to suit message b 500 Rectangle sized to suit message r 60 c 40 d 50 Type Locality Series Mod E 120 Type TURN LEFT & NUMERALS 100D m' Transport D Med x=65,
GLW,"Advance lane designation - word message - L, R or other",Guide Signs,ADVANCE_LANE_DESIGNATION_WORD_MESSAGE_L_R_OR_OTHER_GLW.svg,1200x500 mm,a 1200 Rectangle sized to suit message b 500 Rectangle sized to suit message r 60 c 40 d 50 Type Locality Series Mod E 120 Type LEFT LANE 100D,
GLE1,Advance lane direction - EXIT ONLY supplement,Guide Signs,ADVANCE_LANE_DIRECTION_EXIT_ONLY_SUPPLEMENT_GLE1.svg,1699x400 mm,a 1700 Rectangle sized to suit message b 400 r 60 c To match width of main sign Type 200D,
GLE2,Advance lane direction - EXIT [arrow] ONLY supplement,Guide Signs,ADVANCE_LANE_DIRECTION_EXIT_ARROW_ONLY_SUPPLEMENT_GLE2.svg,2100x400 mm,a 2100 Rectangle sized to suit message b 400 r 60 c To match width of main sign d : Arrow type D 220 wide e : Arrow shaft 60 Type 250D,
GLA,Advance lane direction – overhead downward facing arrow,Guide Signs,ADVANCE_LANE_DIRECTION_OVERHEAD_DOWNWARD_FACING_ARROW_GLA.svg,1000x600 mm,a: 1000 Rectangle sized to suit message b: 600 Rectangle sized to suit message r: 60 c: 40 d: 70 e: Arrow type E 320 wide g: Arrow shaft 65 Type Locality: Series Mod E 120,
GLA,Advance lane direction – overhead downward facing arrow,Guide Signs,ADVANCE_LANE_DIRECTION_OVERHEAD_DOWNWARD_FACING_ARROW_BLACK_GLA.svg,62x92 mm,a: 1000 Rectangle sized to suit message b: 600 Rectangle sized to suit message r: 60 c: 40 d: 70 e: Arrow type E 320 wide g: Arrow shaft 65 Type Locality: Series Mod E 120,
GC11,Confirmation direction - 1 location,Guide Signs,CONFIRMATION_DIRECTION_1_LOCATION_GC11.svg,1600x650 mm,a 1600 Rectangle sized to suit message b 650 Rectangle sized to suit message r 60 c 40 d 250 x 250 e 70 Type Locality Series Mod E 120 Type 'km' Series Mod E 105,
GC12,Confirmation direction - 2 locations,Guide Signs,CONFIRMATION_DIRECTION_2_LOCATIONS_GC12.svg,1750x850 mm,a 1750 Rectangle sized to suit message b 850 Rectangle sized to suit message r 60 c 40 d 250 x 250 e 70 f 100 minimum Type Locality Series Mod E 120 Type 'km' Series Mod E 105,
GC13,Confirmation direction - 3 locations,Guide Signs,CONFIRMATION_DIRECTION_3_LOCATIONS_GC13.svg,1850x1100 mm,a 1850 Rectangle sized to suit message b 1100 Rectangle sized to suit message r 60 c 40 d 250 x 250 e 70 f 100 minimum Type Locality Series Mod E 120 Type 'km' Series Mod E 105,
GC1N,Confirmation direction - N locations,Guide Signs,CONFIRMATION_DIRECTION_N_LOCATIONS_GC1N.svg,2200x1300 mm,Width 2200 Rectangle sized to suit message Height 1300 Rectangle sized to suit message r 60 c 40 d 250 x 250 e 70 f 100 minimum Type Locality Series Mod E 120 Type 'km' Series Mod E 105,drawn width 2200 mm vs register 250 mm — check
GCU1,Confirmation direction cycle route – 1 location,Guide Signs,CONFIRMATION_DIRECTION_CYCLE_ROUTE_1_LOCATION_GCU1.svg,300x350 mm,a 300 b 350 r 20 c 10 Top blue panel 300 x 220 Cycle Symbol (Top panel) 250 x 160 Type Localities (Bottom panel) 40 Tpt Med ( x=20 ),
GCU2,Confirmation direction cycle route – 2 locations,Guide Signs,CONFIRMATION_DIRECTION_CYCLE_ROUTE_2_LOCATIONS_GCU2.svg,300x350 mm,a 300 b 350 r 20 c 10 d 20 e 15 minimum Top blue panel 300 x 220 Cycle Symbol (Top panel) 250 x 160 Type Localities (Bottom panel) 40 Tpt Med ( x=20 ),
GCU3,Confirmation direction cycle route – 3 locations,Guide Signs,CONFIRMATION_DIRECTION_CYCLE_ROUTE_3_LOCATIONS_GCU3.svg,300x450 mm,a 300 b 450 r 20 c 10 d 20 e 15 minimum Top blue panel 300 x 220 Cycle Symbol (Top panel) 250 x 160 Type Localities (Bottom panel) 40 Tpt Med ( x=20 ),
GCUN,Confirmation direction cycle route – N locations,Guide Signs,CONFIRMATION_DIRECTION_CYCLE_ROUTE_N_LOCATIONS_GCUN.svg,300x450 mm,a 300 b 450 r 20 c 10 d 20 e 15 minimum Top blue panel 300 x 220 Cycle Symbol (Top panel) 250 x 160 Type Localities (Bottom panel) 40 Tpt Med ( x=20 ),
AU61,Cycle Route Advance Direction - Primary Route,Guide Signs,CYCLE_ROUTE_ADVANCE_DIRECTION_PRIMARY_ROUTE_AU61.svg,650x762 mm,,
AU62,Cycle route advance direction map – primary route,Guide Signs,CYCLE_ROUTE_ADVANCE_DIRECTION_MAP_PRIMARY_ROUTE_AU62.svg,920x670 mm,,
AU68,Cycle route confirmation direction – primary route,Guide Signs,CYCLE_ROUTE_CONFIRMATION_DIRECTION_PRIMARY_ROUTE_AU68.svg,920x670 mm,,
AU65,Cycle route direction – primary route,Guide Signs,CYCLE_ROUTE_DIRECTION_PRIMARY_ROUTE_AU65.svg,650x367 mm,,
AU64,Cycle route intersection direction arrow – local route,Guide Signs,CYCLE_ROUTE_INTERSECTION_DIRECTION_ARROW_LOCAL_ROUTE_AU64.svg,1032x200 mm,,
AU63,Cycle route intersection direction – primary route,Guide Signs,CYCLE_ROUTE_INTERSECTION_DIRECTION_PRIMARY_ROUTE_AU63.svg,1321x220 mm,,1 stroked path(s) ignored
AU67,Cycle route location plate,Guide Signs,CYCLE_ROUTE_LOCATION_PLATE_AU67.svg,939x220 mm,,1 stroked path(s) ignored
AU66,Cycle route marker – local route,Guide Signs,CYCLE_ROUTE_MARKER_LOCAL_ROUTE_AU66.svg,200x465 mm,,
AU69,Cycle route network map,Guide Signs,CYCLE_ROUTE_NETWORK_MAP_AU69.svg,500x670 mm,,
GD13,Destination reached - black letters on white,Guide Signs,DESTINATION_REACHED_BLACK_LETTERS_ON_WHITE_GD13.svg,1000x375 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD13,Destination reached - black letters on white,Guide Signs,DESTINATION_REACHED_BLACK_LETTERS_ON_WHITE_VAR2_GD13.svg,700x375 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD13,Destination reached - black letters on white,Guide Signs,DESTINATION_REACHED_BLACK_LETTERS_ON_WHITE_VAR3_GD13.svg,333x76 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD13,Destination reached - black letters on white,Guide Signs,DESTINATION_REACHED_BLACK_LETTERS_ON_WHITE_VAR4_GD13.svg,301x75 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD14,Destination reached - white letters on black,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_BLACK_GD14.svg,1000x375 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD14,Destination reached - white letters on black,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_BLACK_VAR2_GD14.svg,700x375 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD14,Destination reached - white letters on black,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_BLACK_BLACK_GD14.svg,333x76 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD14,Destination reached - white letters on black,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_BLACK_BLACK_2_GD14.svg,301x75 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD12,Destination reached - white letters on blue,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_BLUE_GD12.svg,1000x375 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD12,Destination reached - white letters on blue,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_BLUE_VAR2_GD12.svg,700x375 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD12,Destination reached - white letters on blue,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_BLUE_BLACK_GD12.svg,333x76 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD12,Destination reached - white letters on blue,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_BLUE_BLACK_2_GD12.svg,301x75 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD11,Destination reached - white letters on green,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_GREEN_GD11.svg,1000x375 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD11,Destination reached - white letters on green,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_GREEN_VAR2_GD11.svg,700x375 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD11,Destination reached - white letters on green,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_GREEN_BLACK_GD11.svg,333x76 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GD11,Destination reached - white letters on green,Guide Signs,DESTINATION_REACHED_WHITE_LETTERS_ON_GREEN_BLACK_2_GD11.svg,301x75 mm,"a Rectangle sized to suit message b 375 r 60 c 40 Type Locality Urban: Series Mod E NZ 75, Rural: Series Mod E NZ 120",
GJ2L,"Junction direction - [distance] km, [location], chevron facing left",Guide Signs,JUNCTION_DIRECTION_DISTANCE_KM_LOCATION_CHEVRON_FACING_LEFT_GJ2L.svg,3142x750 mm,Rectangle w pointed end pointing in direction of locality length sized to suit message a 2510 3180 3150 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 175 215 f 67 75 95 Shield 280 x 280 Type Locality & Numeral Series Mod E 160 Series Mod E 160 Series Mod E 160 Legend 'km' Series Mod E 160 Series Mod E 160 Series Mod E 160,
GJ2L,"Junction direction - [distance] km, [location], chevron facing left",Guide Signs,JUNCTION_DIRECTION_DISTANCE_KM_LOCATION_CHEVRON_FACING_LEFT_VAR2_GJ2L.svg,3190x600 mm,Rectangle w pointed end pointing in direction of locality length sized to suit message a 2510 3180 3150 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 175 215 f 67 75 95 Shield 280 x 280 Type Locality & Numeral Series Mod E 160 Series Mod E 160 Series Mod E 160 Legend 'km' Series Mod E 160 Series Mod E 160 Series Mod E 160,
GJ2L,"Junction direction - [distance] km, [location], chevron facing left",Guide Signs,JUNCTION_DIRECTION_DISTANCE_KM_LOCATION_CHEVRON_FACING_LEFT_VAR3_GJ2L.svg,2683x650 mm,Rectangle w pointed end pointing in direction of locality length sized to suit message a 2510 3180 3150 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 175 215 f 67 75 95 Shield 280 x 280 Type Locality & Numeral Series Mod E 160 Series Mod E 160 Series Mod E 160 Legend 'km' Series Mod E 160 Series Mod E 160 Series Mod E 160,2 stroked path(s) ignored
GJUL,"Junction direction - [distance] km, [location], chevron facing right",Guide Signs,JUNCTION_DIRECTION_DISTANCE_KM_LOCATION_CHEVRON_FACING_RIGHT_GJUL.svg,1352x225 mm,a 1350 Rectangle w pointed end pointing in direction of locality length sized to suit message b 225 r 20 c 10 d 190 e 70 f 50 g 330 Type Locality Series Mod E 120 Cycle symbol 270 x 175,
GJ2R,"Junction direction - [distance] km, [location], chevron facing right",Guide Signs,JUNCTION_DIRECTION_DISTANCE_KM_LOCATION_CHEVRON_FACING_RIGHT_GJ2R.svg,3142x750 mm,Rectangle w pointed end pointing in direction of locality length sized to suit message a 2510 3180 3150 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 175 215 f 67 75 95 Shield 280 x 280 Type Locality & Numeral Series Mod E 160 Series Mod E 160 Series Mod E 160 Legend 'km' Series Mod E 160 Series Mod E 160 Series Mod E 160,
GJ2R,"Junction direction - [distance] km, [location], chevron facing right",Guide Signs,JUNCTION_DIRECTION_DISTANCE_KM_LOCATION_CHEVRON_FACING_RIGHT_VAR2_GJ2R.svg,3189x600 mm,Rectangle w pointed end pointing in direction of locality length sized to suit message a 2510 3180 3150 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 175 215 f 67 75 95 Shield 280 x 280 Type Locality & Numeral Series Mod E 160 Series Mod E 160 Series Mod E 160 Legend 'km' Series Mod E 160 Series Mod E 160 Series Mod E 160,
GJ2R,"Junction direction - [distance] km, [location], chevron facing right",Guide Signs,JUNCTION_DIRECTION_DISTANCE_KM_LOCATION_CHEVRON_FACING_RIGHT_VAR3_GJ2R.svg,2683x620 mm,Rectangle w pointed end pointing in direction of locality length sized to suit message a 2510 3180 3150 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 175 215 f 67 75 95 Shield 280 x 280 Type Locality & Numeral Series Mod E 160 Series Mod E 160 Series Mod E 160 Legend 'km' Series Mod E 160 Series Mod E 160 Series Mod E 160,1 stroked path(s) ignored
GJ1R,Junction direction - [location] chevron facing right,Guide Signs,JUNCTION_DIRECTION_LOCATION_CHEVRON_FACING_RIGHT_GJ1R.svg,2101x750 mm,a Rectangle w pointed end pointing in direction of locality length sized to suit message a 1800 2600 2100 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 176 220 f 90 Type Locality Series Mod E 160 Series Mod E 160 Series Mod E 160,
GJ1R,Junction direction - [location] chevron facing right,Guide Signs,JUNCTION_DIRECTION_LOCATION_CHEVRON_FACING_RIGHT_VAR2_GJ1R.svg,2601x600 mm,a Rectangle w pointed end pointing in direction of locality length sized to suit message a 1800 2600 2100 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 176 220 f 90 Type Locality Series Mod E 160 Series Mod E 160 Series Mod E 160,
GJ1R,Junction direction - [location] chevron facing right,Guide Signs,JUNCTION_DIRECTION_LOCATION_CHEVRON_FACING_RIGHT_VAR3_GJ1R.svg,1800x450 mm,a Rectangle w pointed end pointing in direction of locality length sized to suit message a 1800 2600 2100 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 176 220 f 90 Type Locality Series Mod E 160 Series Mod E 160 Series Mod E 160,
GJ3L,Junction direction - arrow L,Guide Signs,JUNCTION_DIRECTION_ARROW_L_GJ3L.svg,1700x350 mm,a 1700 Rectangle sized to suit message b 350 Rectangle sized to suit message r 50 c 25 d : Arrow type D 250 e : Arrow shaft 68 f 100 Type Locality Series Mod E 160,
GJ3R,Junction direction - arrow R,Guide Signs,JUNCTION_DIRECTION_ARROW_R_GJ3R.svg,1700x350 mm,a 1700 Rectangle sized to suit message b 350 Rectangle sized to suit message r 50 c 25 d : Arrow type D 250 e : Arrow shaft 68 f 100 Type Locality Series Mod E 160,
GJ3Z,Junction direction - arrow other alignment,Guide Signs,JUNCTION_DIRECTION_ARROW_OTHER_ALIGNMENT_GJ3Z.svg,1700x350 mm,a 1700 Rectangle sized to suit message b 350 Rectangle sized to suit message r 50 c 25 d : Arrow type D 250 e : Arrow shaft 68 f 120 Type Locality Series Mod E 160,
GJ1B,Junction direction - double chevron,Guide Signs,JUNCTION_DIRECTION_DOUBLE_CHEVRON_GJ1B.svg,3700x750 mm,a Rectangle w pointed end pointing in direction of locality length sized to suit message a 3340 4450 3700 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 176 220 f 90 g 480 (this can vary depending on text length/width of sign) Type Locality Series Mod E 160 Series Mod E 160 Series Mod E 160,
GJ1B,Junction direction - double chevron,Guide Signs,JUNCTION_DIRECTION_DOUBLE_CHEVRON_VAR2_GJ1B.svg,4450x599 mm,a Rectangle w pointed end pointing in direction of locality length sized to suit message a 3340 4450 3700 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 176 220 f 90 g 480 (this can vary depending on text length/width of sign) Type Locality Series Mod E 160 Series Mod E 160 Series Mod E 160,
GJ1B,Junction direction - double chevron,Guide Signs,JUNCTION_DIRECTION_DOUBLE_CHEVRON_VAR3_GJ1B.svg,3340x450 mm,a Rectangle w pointed end pointing in direction of locality length sized to suit message a 3340 4450 3700 b 450 600 750 r 40 50 60 c 25 30 40 d 350 467 580 e 130 176 220 f 90 g 480 (this can vary depending on text length/width of sign) Type Locality Series Mod E 160 Series Mod E 160 Series Mod E 160,
GJF,Junction direction - finger board,Guide Signs,JUNCTION_DIRECTION_FINGER_BOARD_GJF.svg,1800x240 mm,a 1800 Rectangle with blunted triangular end length sized to suit message b 240 Type Locality 120D Numerals 120D Legend 'km' Transport D Med x=80,
GJUR,Junction direction cycle route - chevron board R (revised 2010),Guide Signs,JUNCTION_DIRECTION_CYCLE_ROUTE_CHEVRON_BOARD_R_REVISED_2010_GJUR.svg,1352x225 mm,a 1350 Rectangle w pointed end pointing in direction of locality length sized to suit message b 225 r 20 c 10 d 190 e 70 f 50 g 330 Type Locality Series Mod E 120 Cycle symbol 270 x 175,
GJUB,Junction direction cycle route - double chevron (revised 2010),Guide Signs,JUNCTION_DIRECTION_CYCLE_ROUTE_DOUBLE_CHEVRON_REVISED_2010_GJUB.svg,2653x480 mm,"a 2650 Rectangle w pointed end at each end pointing in direction of localities, length sized to suit message b 480 r 20 c 20 d 220 e 90 f 100 g 400 Type Locality Series Mod E 120 Cycle symbol 340 x 220",
GA11,"One panel, 1 line of legend example",Guide Signs,,,,no EPS file on the register entry
GA12,"One panel, 2 lines of legend example",Guide Signs,,,,no EPS file on the register entry
GA13,"One panel, 3 lines of legend example",Guide Signs,ONE_PANEL_3_LINES_OF_LEGEND_EXAMPLE_GA13.svg,1300x950 mm,,
GA14,"One panel, 4 lines of legend example",Guide Signs,ONE_PANEL_4_LINES_OF_LEGEND_EXAMPLE_GA14.svg,400x532 mm,,
GA15,"One panel, 5 lines of legend example",Guide Signs,ONE_PANEL_5_LINES_OF_LEGEND_EXAMPLE_GA15.svg,400x532 mm,,
GA1N,"One panel, N lines of legend example",Guide Signs,ONE_PANEL_N_LINES_OF_LEGEND_EXAMPLE_GA1N.svg,850x462 mm,,
GRSH,Route indicator SH - 1 or 2 digits may have letter,Guide Signs,ROUTE_INDICATOR_SH_1_OR_2_DIGITS_MAY_HAVE_LETTER_GRSH.svg,391x388 mm,"a 390 as an individual sign, 280 on other signs b 390 as an individual sign, 280 on other signs c 15 on 390 individual sign, 11 on 280 (other) signs d 100 e 140 Type number 120D Type letter if applicable 60D",
GRSH,Route indicator SH - 1 or 2 digits may have letter,Guide Signs,ROUTE_INDICATOR_SH_1_OR_2_DIGITS_MAY_HAVE_LETTER_VAR2_GRSH.svg,391x388 mm,"a 390 as an individual sign, 280 on other signs b 390 as an individual sign, 280 on other signs c 15 on 390 individual sign, 11 on 280 (other) signs d 100 e 140 Type number 120D Type letter if applicable 60D",
