code,name,family,file,size,register_dimensions,notes
MB4L,"Advance, services on side road, four services on left",Motorist Service Signs,ADVANCE_SERVICES_ON_SIDE_ROAD_FOUR_SERVICES_ON_LEFT_MB4L.svg,1750x830 mm,"a 1750 Rectangle width to fit number of symbols b 830 r 50 c 25 d 60 e 100 f 75 Symbols 300x300 (Rest Area, Public Toilet, Waste Disposal and Public Parking) 'm' Transport D Med x=75 Legend and Numeral 120D",
MB4R,"Advance, services on side road, four services on right",Motorist Service Signs,ADVANCE_SERVICES_ON_SIDE_ROAD_FOUR_SERVICES_ON_RIGHT_MB4R.svg,1750x830 mm,"a 1750 Rectangle width to fit number of symbols b 830 r 50 c 25 d 60 e 100 f 75 Symbols 300x300 (Rest Area, Public Toilet, Waste Disposal and Public Parking) 'm' Transport D Med x=75 Legend and Numeral 120D",2 stroked path(s) ignored
MB1L,"Advance, services on side road, one service on left",Motorist Service Signs,ADVANCE_SERVICES_ON_SIDE_ROAD_ONE_SERVICE_ON_LEFT_MB1L.svg,640x1000 mm,a 640 b 1000 r 50 c 25 d 60 e 75 Symbols 300x300 (Rest Area) 'm' Transport D Med x=75 Legend and Numeral 120D,
MB1R,"Advance, services on side road, one service on right",Motorist Service Signs,ADVANCE_SERVICES_ON_SIDE_ROAD_ONE_SERVICE_ON_RIGHT_MB1R.svg,640x1000 mm,a 640 b 1000 r 50 c 25 d 60 e 75 Symbols 300x300 (Rest Area) 'm' Transport D Med x=75 Legend and Numeral 120D,
MB3L,"Advance, services on side road, three services on left",Motorist Service Signs,ADVANCE_SERVICES_ON_SIDE_ROAD_THREE_SERVICES_ON_LEFT_MB3L.svg,1370x830 mm,"a 1370 Rectangle width to fit number of symbols b 830 r 50 c 25 d 60 e 100 f 75 Symbols 300x300 (Rest Area, Public Toilet and Waste Disposal) 'm' Transport D Med x=75 Legend and Numeral 120D",
MB3R,"Advance, services on side road, three services on right",Motorist Service Signs,ADVANCE_SERVICES_ON_SIDE_ROAD_THREE_SERVICES_ON_RIGHT_MB3R.svg,1370x830 mm,"a 1370 Rectangle width to fit number of symbols b 830 r 50 c 25 d 60 e 100 f 75 Symbols 300x300 (Rest Area, Public Toilet and Waste Disposal) 'm' Transport D Med x=75 Legend and Numeral 120D",
MB2L,"Advance, services on side road, two services on left",Motorist Service Signs,ADVANCE_SERVICES_ON_SIDE_ROAD_TWO_SERVICES_ON_LEFT_MB2L.svg,1100x830 mm,a 1100 Rectangle width to fit number of symbols b 830 r 50 c 25 d 60 e 100 f 75 Symbols 300x300 (Rest Area and Public Toilet) 'm' Transport D Med x=75 Legend and Numeral 120D,
MB2R,"Advance, services on side road, two services on right",Motorist Service Signs,ADVANCE_SERVICES_ON_SIDE_ROAD_TWO_SERVICES_ON_RIGHT_MB2R.svg,1100x830 mm,a 1100 Rectangle width to fit number of symbols b 830 r 50 c 25 d 60 e 100 f 75 Symbols 300x300 (Rest Area and Public Toilet) 'm' Transport D Med x=75 Legend and Numeral 120D,
,"Airport route, marker, standard",Motorist Service Signs,,,,no EPS file on the register entry
,"Airport route, start, standard",Motorist Service Signs,,,,no EPS file on the register entry
MAN,Next / [service] / [distance] km,Motorist Service Signs,NEXT_SERVICE_DISTANCE_KM_MAN.svg,900x1110 mm,a 900 b 1110 r 50 c 25 d 90 e 100 Type 'NEXT' 140C Symbol 400x400 (Rest Area) 'km' Transport D Med x=100 Numeral 160D,
MC4L,"Position, chevron type, four services, chevron facing left",Motorist Service Signs,POSITION_CHEVRON_TYPE_FOUR_SERVICES_CHEVRON_FACING_LEFT_MC4L.svg,2200x450 mm,"a 2200 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",
MC4R,"Position, chevron type, four services, chevron facing right",Motorist Service Signs,POSITION_CHEVRON_TYPE_FOUR_SERVICES_CHEVRON_FACING_RIGHT_MC4R.svg,2200x450 mm,"a 2200 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",
MC1i,"Position, chevron type, one service, VIN i-site",Motorist Service Signs,POSITION_CHEVRON_TYPE_ONE_SERVICE_VIN_I_SITE_MC1i.svg,900x450 mm,a 900 b 450 r 50 c 820 d 228 Legend ' i' 175 x 175 Legend 'site' 468 x 169 Triangle 115 x 228,
MC1L,"Position, chevron type, one service, chevron facing left",Motorist Service Signs,POSITION_CHEVRON_TYPE_ONE_SERVICE_CHEVRON_FACING_LEFT_MC1L.svg,900x450 mm,a 900 b 450 r 50 c 25 d 330 e 130 f 120 Symbols 300x300 (Rest Area),
MC1R,"Position, chevron type, one service, chevron facing right",Motorist Service Signs,POSITION_CHEVRON_TYPE_ONE_SERVICE_CHEVRON_FACING_RIGHT_MC1R.svg,900x450 mm,a 900 b 450 r 50 c 25 d 330 e 130 f 120 Symbols 300x300 (Rest Area),
MC3L,"Position, chevron type, three services, chevron facing left",Motorist Service Signs,POSITION_CHEVRON_TYPE_THREE_SERVICES_CHEVRON_FACING_LEFT_MC3L.svg,1800x450 mm,"a 1800 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",
MC3R,"Position, chevron type, three services, chevron facing right",Motorist Service Signs,POSITION_CHEVRON_TYPE_THREE_SERVICES_CHEVRON_FACING_RIGHT_MC3R.svg,1800x450 mm,"a 1800 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",
MC2L,"Position, chevron type, two services, chevron facing left",Motorist Service Signs,POSITION_CHEVRON_TYPE_TWO_SERVICES_CHEVRON_FACING_LEFT_MC2L.svg,1350x450 mm,a 1350 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area and Public Toilets),
MC2R,"Position, chevron type, two services, chevron facing right",Motorist Service Signs,POSITION_CHEVRON_TYPE_TWO_SERVICES_CHEVRON_FACING_RIGHT_MC2R.svg,1350x450 mm,a 1350 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area and Public Toilets),
ME4L,"Position, rectangular type, four services, arrow facing left",Motorist Service Signs,POSITION_RECTANGULAR_TYPE_FOUR_SERVICES_ARROW_FACING_LEFT_ME4L.svg,830x1200 mm,"a 830 b 1200 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",
ME4R,"Position, rectangular type, four services, arrow facing right",Motorist Service Signs,POSITION_RECTANGULAR_TYPE_FOUR_SERVICES_ARROW_FACING_RIGHT_ME4R.svg,830x1200 mm,"a 830 b 1200 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",
ME1L,"Position, rectangular type, one service, arrow facing left",Motorist Service Signs,POSITION_RECTANGULAR_TYPE_ONE_SERVICE_ARROW_FACING_LEFT_ME1L.svg,450x800 mm,a 450 b 790 r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area),
ME1R,"Position, rectangular type, one service, arrow facing right",Motorist Service Signs,POSITION_RECTANGULAR_TYPE_ONE_SERVICE_ARROW_FACING_RIGHT_ME1R.svg,450x800 mm,a 450 b 790 r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area),
ME3L,"Position, rectangular type, three services, arrow facing left",Motorist Service Signs,POSITION_RECTANGULAR_TYPE_THREE_SERVICES_ARROW_FACING_LEFT_ME3L.svg,830x1200 mm,"a 830 b 1200 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",
ME3R,"Position, rectangular type, three services, arrow facing right",Motorist Service Signs,POSITION_RECTANGULAR_TYPE_THREE_SERVICES_ARROW_FACING_RIGHT_ME3R.svg,830x1200 mm,"a 830 b 1200 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",
ME2L,"Position, rectangular type, two services, arrow facing left",Motorist Service Signs,POSITION_RECTANGULAR_TYPE_TWO_SERVICES_ARROW_FACING_LEFT_ME2L.svg,830x800 mm,a 830 b 790 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area and Public Toilets),
ME2R,"Position, rectangular type, two services, arrow facing right",Motorist Service Signs,POSITION_RECTANGULAR_TYPE_TWO_SERVICES_ARROW_FACING_RIGHT_ME2R.svg,830x800 mm,a 830 b 790 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area and Public Toilets),
MD1R,[service] [distance] km chevron facing right,Motorist Service Signs,SERVICE_DISTANCE_KM_CHEVRON_FACING_RIGHT_MD1R.svg,1300x450 mm,a 1300 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area),
MD2R,[service] [service] [distance] km chevron facing right,Motorist Service Signs,SERVICE_SERVICE_DISTANCE_KM_CHEVRON_FACING_RIGHT_MD2R.svg,1800x450 mm,a 1800 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area and Public Toilets),
MD3R,[service] [service] [service] [distance] km chevron facing right,Motorist Service Signs,SERVICE_SERVICE_SERVICE_DISTANCE_KM_CHEVRON_FACING_RIGHT_MD3R.svg,2200x450 mm,"a 2200 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",
MD4R,[service] [service] [service] [service] [distance] km chevron facing right,Motorist Service Signs,SERVICE_SERVICE_SERVICE_SERVICE_DISTANCE_KM_CHEVRON_FACING_RIGHT_MD4R.svg,2500x450 mm,"a 2500 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",
MD1L,chevron facing left [distance] km [service],Motorist Service Signs,CHEVRON_FACING_LEFT_DISTANCE_KM_SERVICE_MD1L.svg,1300x450 mm,a 1300 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area),
MD2L,chevron facing left [distance] km [service] [service],Motorist Service Signs,CHEVRON_FACING_LEFT_DISTANCE_KM_SERVICE_SERVICE_MD2L.svg,1800x450 mm,a 1800 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area and Public Toilets),
MD3L,chevron facing left [distance] km [service] [service] [service],Motorist Service Signs,CHEVRON_FACING_LEFT_DISTANCE_KM_SERVICE_SERVICE_SERVICE_MD3L.svg,2200x450 mm,"a 2200 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",
MD4L,chevron facing left [distance] km [service] [service] [service] [service],Motorist Service Signs,CHEVRON_FACING_LEFT_DISTANCE_KM_SERVICE_SERVICE_SERVICE_SERVICE_MD4L.svg,2500x450 mm,"a 2500 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",
VF1R,Advance Tourist Right/Distance/On Right/(1 Symbol),Tourist Signs,ADVANCE_TOURIST_RIGHT_DISTANCE_ON_RIGHT_1_SYMBOL_VF1R.svg,600x1000 mm,a 600 b 1000 c 300 d 25 e 240 Radius 50 Type Numerals: 120D “m”: Transport Medium ‘x’ height 80mm “ON RIGHT”: 120D,
VG2R,Advance Tourist TURN RIGHT/Distance/(2 Symbols),Tourist Signs,ADVANCE_TOURIST_TURN_RIGHT_DISTANCE_2_SYMBOLS_VG2R.svg,1200x900 mm,"a 1200 b 900 c 300 d 25 e 240 f 60 Radius 50 Type “TURN RIGHT”: 120D Numerals: 120D “m”: Transport Medium ‘x’ height 80mm Note 1 The copyright of the lookout symbol is owned by Standard New Zealand. The symbol is Figure A67 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of the symbol is subject to copyright and requires the purchase of NZS 8603:2005 CD ROM. Fo",sheet carries a Standards NZ copyright notice over one example pictogram (NZS 8603 symbol)
VB1L,Advance Tourist Turn Left /Distance/(1 feature),Tourist Signs,ADVANCE_TOURIST_TURN_LEFT_DISTANCE_1_FEATURE_VB1L.svg,1400x750 mm,a 1400 (length to suit message) b 750 c 85 d 25 Radius 50 Type Feature: 120D (upper and lower case) “TURN LEFT”: 120D (upper case) Numerals: 120D “m”: Transport Medium ‘x’ height 80mm,
VB3L,Advance Tourist Turn Left /Distance/(3 features),Tourist Signs,ADVANCE_TOURIST_TURN_LEFT_DISTANCE_3_FEATURES_VB3L.svg,1200x1050 mm,"a 1200 (variable, length to suit message) b 1050 c 25 Radius 50 Type Feature: 120D (upper and lower case) “TURN LEFT”: 120D (upper case) Numerals: 120D “m”: Transport Medium ‘x’ height 80mm",
VB4L,Advance Tourist Turn Left /Distance/(4 Features),Tourist Signs,ADVANCE_TOURIST_TURN_LEFT_DISTANCE_4_FEATURES_VB4L.svg,1400x1200 mm,"a 1400 (variable, length to suit message) b 1200 c 25 Radius 50 Type Feature: 120D (upper and lower case) “TURN LEFT”: 120D (upper case) Numerals: 120D “m”: Transport Medium ‘x’ height 80mm",
VG1L,Advance Tourist Turn Left/Distance/(1 symbol),Tourist Signs,ADVANCE_TOURIST_TURN_LEFT_DISTANCE_1_SYMBOL_VG1L.svg,600x1000 mm,a 600 b 1000 c 300 d 25 e 240 Radius 50 Type “TURN LEFT”: 120D Numerals: 120D “m”: Transport Medium ‘x’ height 80mm,
VB2L,Advance Tourist Turn Left/Distance/(2 Features),Tourist Signs,ADVANCE_TOURIST_TURN_LEFT_DISTANCE_2_FEATURES_VB2L.svg,1200x900 mm,"a 1200 (variable, length to suit message) b 900 c 25 Radius 50 Type Features: 120D (upper and lower case) “TURN LEFT”: 120D (upper case) Numerals: 120D “m”: Transport Medium ‘x’ height 80mm",
VG2L,Advance Tourist Turn Left/Distance/(2 Symbols),Tourist Signs,ADVANCE_TOURIST_TURN_LEFT_DISTANCE_2_SYMBOLS_VG2L.svg,1200x900 mm,"a 1200 b 900 c 300 d 25 e 240 f 60 Radius 50 Type “TURN LEFT”: 120D Numerals: 120D “m”: Transport Medium ‘x’ height 80mm Note 1 The copyright of the lookout symbol is owned by Standard New Zealand. The symbol is Figure A67 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of the symbol is subject to copyright and requires the purchase of NZS 8603:2005 CD ROM. For",sheet carries a Standards NZ copyright notice over one example pictogram (NZS 8603 symbol)
VG3L,Advance Tourist Turn Left/Distance/(3 Symbols),Tourist Signs,ADVANCE_TOURIST_TURN_LEFT_DISTANCE_3_SYMBOLS_VG3L.svg,1300x900 mm,"a 1300 b 900 c 300 d 25 e 240 f 60 Radius 50 Type “TURN LEFT”: 120D Numerals: 120D “m”: Transport Medium ‘x’ height 80mm Note 1 The copyright of the lookout symbol is owned by Standards New Zealand. The symbol is Figure A67 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of the symbol is subject to copyright and requires the purchase of NZS 8603:2005 CD ROM. Fo",sheet carries a Standards NZ copyright notice over one example pictogram (NZS 8603 symbol)
VG4L,Advance Tourist Turn Left/Distance/4 Symbols,Tourist Signs,ADVANCE_TOURIST_TURN_LEFT_DISTANCE_4_SYMBOLS_VG4L.svg,1800x900 mm,"a 1800 b 900 c 300 d 25 e 240 f 60 Radius 50 Type “TURN LEFT”: 120D Numerals: 120D “m”: Transport Medium ‘x’ height 80mm Note 1 The copyright of the lookout and camera symbols is owned by Standard New Zealand. The symbols are Figure A67 and Figure A76 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of the symbols is subject to copyright and requires the purchas",sheet carries a Standards NZ copyright notice over one example pictogram (NZS 8603 symbol)
VB1R,Advance Tourist Turn Right/Distance/(1 Feature),Tourist Signs,ADVANCE_TOURIST_TURN_RIGHT_DISTANCE_1_FEATURE_VB1R.svg,1400x750 mm,"a 1400 (variable, length to suit message) b 750 c 85 d 25 Radius 50 Type Feature: 120D (upper and lower case) “TURN RIGHT”: 120D (upper case) Numerals: 120D “m”: Transport Medium ‘x’ height 80mm",
VG1R,Advance Tourist Turn Right/Distance/(1 symbol),Tourist Signs,ADVANCE_TOURIST_TURN_RIGHT_DISTANCE_1_SYMBOL_VG1R.svg,600x1000 mm,a 600 b 1000 c 300 d 25 e 240 r 50 Type: “TURN RIGHT”: 120D Numerals: 120D “m”: Transport Medium ‘x’ height 80mm,
VB2R,Advance Tourist Turn Right/Distance/(2 Features),Tourist Signs,ADVANCE_TOURIST_TURN_RIGHT_DISTANCE_2_FEATURES_VB2R.svg,1200x900 mm,"a 1200 (variable, length to suit message) b 900 c 25 Radius 50 Type Features: 120D (upper and lower case) “TURN RIGHT”: 120D (upper case) Numerals: 120D “m”: Transport Medium ‘x’ height 80mm",
VG3R,Advance Tourist Turn Right/Distance/(3 Symbols),Tourist Signs,ADVANCE_TOURIST_TURN_RIGHT_DISTANCE_3_SYMBOLS_VG3R.svg,1300x900 mm,"a 1300 b 900 c 300 d 25 e 240 f 60 Radius 50 Type “TURN RIGHT”: 120D Numerals: 120D “m”: Transport Medium ‘x’ height 80mm Note 1 The copyright of the lookout symbol is owned by Standard New Zealand. The symbol is Figure A67 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of the symbol is subject to copyright and requires the purchase of NZS 8603:2005 CD ROM. Fo",sheet carries a Standards NZ copyright notice over one example pictogram (NZS 8603 symbol)
VB3R,Advance Tourist Turn Right/Distance/3 features,Tourist Signs,ADVANCE_TOURIST_TURN_RIGHT_DISTANCE_3_FEATURES_VB3R.svg,1200x1050 mm,"a 1200 (variable, length to suit message) b 1050 c 25 Radius 50 Type Feature: 120D (upper and lower case) “TURN RIGHT”: 120D (upper case) Numerals: 120D “m”: Transport Medium ‘x’ height 80mm",
VB4R,Advance Tourist Turn Right/Distance/4 Features),Tourist Signs,ADVANCE_TOURIST_TURN_RIGHT_DISTANCE_4_FEATURES_VB4R.svg,1400x1200 mm,"a 1400 (variable, length to suit message) b 1200 c 25 Radius 50 Type Feature: 120D (upper and lower case) “TURN RIGHT”: 120D (upper case) Numerals: 120D “m”: Transport Medium ‘x’ height 80mm",
VG4R,Advance Tourist Turn Right/Distance/4 Symbols,Tourist Signs,ADVANCE_TOURIST_TURN_RIGHT_DISTANCE_4_SYMBOLS_VG4R.svg,1800x900 mm,"a 1800 b 900 c 300 d 25 e 240 f 60 Radius 50 Type “TURN RIGHT”: 120D Numerals: 120D “m”: Transport Medium ‘x’ height 80mm Note 1 The copyright of the lookout and camera symbols is owned by Standard New Zealand. The symbols are Figure A67 and Figure A76 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of the symbols is subject to copyright and requires the purcha",sheet carries a Standards NZ copyright notice over one example pictogram (NZS 8603 symbol)
VF3L,Advance Tourist/Distance/On Left (3 Symbols),Tourist Signs,ADVANCE_TOURIST_DISTANCE_ON_LEFT_3_SYMBOLS_VF3L.svg,1300x900 mm,"a 1300 b 900 c 300 d 25 e 240 f 60 Radius 50 Type Numerals: 120D “m”: Transport Medium ‘x’ height 80mm “ON LEFT”: 120D Note 1 The copyright of the lookout symbol is owned by Standard New Zealand. The symbol is Figure A67 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of the symbol is subject to copyright and requires the purchase of NZS 8603:2005 CD ROM. For m",sheet carries a Standards NZ copyright notice over one example pictogram (NZS 8603 symbol)
VF1L,Advance Tourist/Distance/On Left/(1 Symbol),Tourist Signs,ADVANCE_TOURIST_DISTANCE_ON_LEFT_1_SYMBOL_VF1L.svg,600x1000 mm,a 600 b 1000 c 300 d 25 e 240 Radius 50 Type Numerals: 120D “m”: Transport Medium ‘x’ height 80mm “ON LEFT”: 120D,
VF2L,Advance Tourist/Distance/On Left/(2 Symbols),Tourist Signs,ADVANCE_TOURIST_DISTANCE_ON_LEFT_2_SYMBOLS_VF2L.svg,900x900 mm,"a 900 b 900 c 300 d 25 e 240 f 60 Radius 50 Type Numerals: 120D “m”: Transport Medium ‘x’ height 80mm “ON RIGHT”: 120D Note 1 The copyright of the lookout symbol is owned by Standard New Zealand. The symbol is Figure A67 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of the symbol is subject to copyright and requires the purchase of NZS 8603:2005 CD ROM. For m",sheet carries a Standards NZ copyright notice over one example pictogram (NZS 8603 symbol)
VF4L,Advance Tourist/Distance/On Left/(4 Symbols),Tourist Signs,ADVANCE_TOURIST_DISTANCE_ON_LEFT_4_SYMBOLS_VF4L.svg,1800x900 mm,"a 1800 b 900 c 300 d 25 e 240 f 100 Radius 50 Type Numerals: 120D “m”: Transport Medium ‘x’ height 80mm “ON RIGHT”: 120D Note 1 The copyright of the lookout and camera symbols is owned by Standard New Zealand. The symbols are Figure A67 and Figure A76 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of these symbols is subject to copyright and requires the purch",sheet carries a Standards NZ copyright notice over one example pictogram (NZS 8603 symbol)
VF2R,Advance Tourist/Distance/On Right/(2 Symbols),Tourist Signs,ADVANCE_TOURIST_DISTANCE_ON_RIGHT_2_SYMBOLS_VF2R.svg,900x900 mm,"a 900 b 900 c 300 d 25 e 240 f 60 Radius 50 Type Numerals: 120D “m”: Transport Medium ‘x’ height 80mm “ON RIGHT”: 120D Note 1 The copyright of the lookout symbol is owned by Standard New Zealand. The symbol is Figure A67 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of the symbol is subject to copyright and requires the purchase of NZS 8603:2005 CD ROM. For m",8 stroked path(s) ignored; sheet carries a Standards NZ copyright notice over one example pictogram (NZS 8603 symbol)
